ballot,vote,attempts,shift_over_T,norm_over_BJ,bytes,prove_ms,verify_ms,verified
0,0,8,0.4705,0.4999,241067,262.905,22.873,1
1,0,6,0.4692,0.4970,241019,195.823,22.521,1
2,0,1,0.4650,0.4993,241037,40.282,22.367,1
3,1,6,0.4652,0.5003,241062,194.354,22.478,1
4,0,2,0.4708,0.5019,241076,72.458,21.727,1
5,0,1,0.4625,0.4995,241066,42.316,22.064,1
6,0,1,0.4629,0.5004,241054,41.626,21.597,1
7,0,2,0.4608,0.5002,241060,72.303,21.507,1
8,1,3,0.4690,0.4995,241031,101.813,21.959,1
9,0,2,0.4663,0.4988,241032,73.290,21.745,1
10,0,3,0.4720,0.5011,241072,103.228,22.067,1
11,0,1,0.4683,0.5009,241085,41.949,21.758,1
12,0,3,0.4668,0.4984,241028,102.980,22.047,1
13,1,3,0.4676,0.5017,241088,101.928,21.136,1
14,0,1,0.4588,0.4992,241038,41.203,22.296,1
15,0,2,0.4674,0.5002,241078,71.534,22.129,1
16,0,2,0.4650,0.4985,241023,72.941,21.983,1
17,0,7,0.4683,0.4999,241045,225.512,21.994,1
18,1,6,0.4706,0.4988,241019,196.218,23.176,1
19,0,11,0.4644,0.5012,241079,351.665,21.831,1
20,0,1,0.4812,0.4977,241016,41.652,23.472,1
21,0,1,0.4632,0.5023,241101,41.515,21.322,1
22,0,5,0.4707,0.5006,241047,166.761,22.188,1
23,1,1,0.4665,0.4997,241050,42.028,23.697,1
24,0,4,0.4668,0.4991,241032,140.106,21.621,1
25,0,2,0.4685,0.5006,241071,72.693,21.840,1
26,0,4,0.4682,0.4992,241053,133.320,21.577,1
27,0,1,0.4650,0.5022,241082,40.867,21.727,1
28,1,1,0.4761,0.4999,241056,41.355,21.810,1
29,0,2,0.4681,0.4994,241044,72.829,21.680,1
30,0,2,0.4635,0.4996,241048,72.944,22.100,1
31,0,1,0.4734,0.5017,241096,41.758,21.861,1
32,0,2,0.4719,0.5008,241070,72.657,22.557,1
33,1,3,0.4697,0.5004,241058,103.904,21.321,1
34,0,4,0.4692,0.5012,241087,132.511,25.635,1
35,0,2,0.4627,0.4985,241018,72.426,22.244,1
36,0,1,0.4656,0.4980,241004,40.655,22.071,1
37,0,1,0.4657,0.4992,241037,39.946,21.731,1
38,1,7,0.4669,0.5027,241094,224.462,21.799,1
39,0,1,0.4752,0.4999,241051,41.576,21.821,1
40,0,5,0.4729,0.4996,241058,164.703,21.754,1
41,0,3,0.4708,0.4994,241043,101.706,21.878,1
42,0,5,0.4659,0.5020,241091,163.530,22.195,1
43,1,1,0.4633,0.4995,241041,41.606,22.758,1
44,0,1,0.4716,0.5006,241067,41.321,22.306,1
45,0,4,0.4664,0.5006,241057,134.244,22.441,1
46,0,1,0.4666,0.5029,241108,41.265,21.730,1
47,0,4,0.4679,0.5002,241085,134.602,22.626,1
48,1,2,0.4645,0.5006,241055,72.054,21.638,1
49,0,4,0.4635,0.4979,241038,135.107,21.843,1
50,0,1,0.4672,0.5002,241051,41.442,21.948,1
51,0,1,0.4674,0.4973,241002,41.539,21.737,1
52,0,4,0.4677,0.4995,241042,133.793,21.865,1
53,1,3,0.4706,0.5003,241068,102.899,22.056,1
54,0,1,0.4664,0.5009,241068,41.203,21.987,1
55,0,1,0.4673,0.5005,241060,40.888,21.812,1
56,0,2,0.4709,0.4992,241043,72.616,21.758,1
57,0,3,0.4675,0.4973,241022,100.113,22.430,1
58,1,1,0.4746,0.5026,241121,40.781,22.345,1
59,0,3,0.4701,0.4992,241041,102.821,20.882,1
60,0,6,0.4650,0.4976,241021,193.058,21.356,1
61,0,2,0.4689,0.5002,241053,71.120,22.356,1
62,0,5,0.4650,0.4992,241046,165.117,23.117,1
63,1,3,0.4727,0.4992,241057,105.411,23.147,1
64,0,4,0.4642,0.5012,241074,134.964,21.667,1
65,0,3,0.4707,0.4974,241026,101.309,21.159,1
66,0,3,0.4669,0.5018,241091,102.365,21.772,1
67,0,4,0.4673,0.4994,241042,133.778,21.911,1
68,1,1,0.4674,0.5016,241105,41.067,22.114,1
69,0,3,0.4705,0.5024,241110,103.345,21.418,1
70,0,4,0.4662,0.4994,241034,130.789,22.226,1
71,0,1,0.4651,0.5001,241052,41.738,22.271,1
72,0,1,0.4712,0.5009,241075,40.487,21.475,1
73,1,2,0.4624,0.4981,241014,71.194,21.540,1
74,0,5,0.4633,0.5005,241061,165.283,22.343,1
75,0,3,0.4680,0.5000,241040,105.835,22.245,1
76,0,2,0.4683,0.5012,241067,72.384,20.759,1
77,0,3,0.4706,0.4984,241019,100.964,21.851,1
78,1,4,0.4657,0.5007,241079,132.050,21.564,1
79,0,2,0.4738,0.4992,241030,71.555,22.057,1
80,0,3,0.4730,0.4986,241036,103.829,21.874,1
81,0,2,0.4664,0.4989,241021,71.366,22.303,1
82,0,2,0.4727,0.4997,241063,73.258,21.769,1
83,1,1,0.4637,0.5009,241061,40.240,21.585,1
84,0,2,0.4699,0.5017,241083,71.162,21.664,1
85,0,3,0.4679,0.5009,241067,103.247,22.101,1
86,0,2,0.4687,0.4991,241033,71.657,22.057,1
87,0,2,0.4640,0.5011,241085,73.165,21.768,1
88,1,3,0.4654,0.5010,241081,102.171,21.609,1
89,0,2,0.4692,0.4997,241041,70.568,22.093,1
90,0,1,0.4604,0.5018,241081,40.766,21.800,1
91,0,1,0.4646,0.5016,241072,41.570,21.816,1
92,0,9,0.4647,0.4990,241039,291.137,22.417,1
93,1,1,0.4732,0.5005,241055,41.404,21.746,1
94,0,1,0.4681,0.4994,241040,40.584,21.364,1
95,0,2,0.4662,0.4986,241029,72.936,21.785,1
96,0,5,0.4617,0.5005,241060,163.654,21.681,1
97,0,6,0.4696,0.5003,241065,196.142,22.166,1
98,1,2,0.4679,0.5025,241087,72.269,22.250,1
99,0,1,0.4669,0.4993,241043,41.178,21.528,1
100,0,1,0.4674,0.4999,241055,41.200,22.153,1
101,0,2,0.4685,0.5002,241056,73.030,22.291,1
102,0,1,0.4655,0.4996,241048,40.777,22.265,1
103,1,2,0.4678,0.5014,241084,71.734,22.358,1
104,0,4,0.4683,0.4982,241021,135.438,22.253,1
105,0,1,0.4704,0.5016,241092,40.263,22.389,1
106,0,7,0.4742,0.4959,240987,227.195,22.438,1
107,0,4,0.4674,0.5012,241077,133.890,22.066,1
108,1,2,0.4670,0.5001,241043,71.373,21.300,1
109,0,2,0.4695,0.5002,241060,70.656,21.951,1
110,0,3,0.4694,0.4999,241066,102.240,21.638,1
111,0,5,0.4743,0.4991,241024,164.174,21.401,1
112,0,3,0.4664,0.5012,241069,126.226,21.275,1
113,1,3,0.4710,0.5007,241065,109.316,21.877,1
114,0,2,0.4687,0.4987,241043,73.704,23.745,1
115,0,4,0.4685,0.4997,241047,141.549,22.304,1
116,0,3,0.4712,0.5003,241046,109.618,26.181,1
117,0,1,0.4663,0.5000,241057,44.080,22.426,1
118,1,1,0.4619,0.4976,241028,41.941,22.077,1
119,0,1,0.4680,0.4978,241026,42.677,24.564,1
120,0,1,0.4694,0.5018,241089,41.484,22.535,1
121,0,6,0.4697,0.4984,241030,202.190,22.351,1
122,0,3,0.4692,0.4994,241041,108.011,24.578,1
123,1,4,0.4753,0.5006,241065,145.882,22.392,1
124,0,7,0.4685,0.4998,241043,250.036,22.221,1
125,0,4,0.4638,0.4990,241051,139.633,23.174,1
126,0,1,0.4687,0.4982,241017,42.498,25.813,1
127,0,3,0.4664,0.4997,241057,106.606,21.784,1
128,1,1,0.4631,0.5000,241057,42.252,22.664,1
129,0,4,0.4667,0.5002,241080,137.005,25.569,1
130,0,4,0.4667,0.4995,241053,136.347,22.943,1
131,0,4,0.4681,0.5030,241111,136.731,24.180,1
132,0,1,0.4656,0.4976,241034,41.305,22.462,1
133,1,4,0.4706,0.5018,241105,134.952,22.328,1
134,0,1,0.4688,0.5002,241070,39.892,21.744,1
135,0,3,0.4680,0.5009,241088,108.150,23.493,1
136,0,1,0.4717,0.4992,241036,42.594,24.179,1
137,0,1,0.4704,0.4981,241033,43.678,23.167,1
138,1,4,0.4639,0.4990,241025,140.568,24.362,1
139,0,1,0.4724,0.5022,241073,44.928,24.492,1
140,0,1,0.4685,0.5010,241073,48.073,24.142,1
141,0,4,0.4669,0.4999,241051,146.525,24.741,1
142,0,2,0.4716,0.4997,241063,94.634,25.732,1
143,1,3,0.4676,0.5014,241087,117.139,22.940,1
144,0,1,0.4666,0.4998,241057,43.170,21.725,1
145,0,2,0.4667,0.5011,241079,71.934,23.095,1
146,0,3,0.4634,0.4990,241049,104.738,22.390,1
147,0,14,0.4724,0.4974,241017,454.913,23.108,1
148,1,4,0.4686,0.4995,241041,139.608,21.333,1
149,0,13,0.4680,0.5014,241091,514.264,22.559,1
150,0,1,0.4646,0.5002,241070,41.920,23.010,1
151,0,4,0.4693,0.4988,241026,145.399,23.660,1
152,0,6,0.4718,0.5005,241052,210.457,22.480,1
153,1,1,0.4737,0.4984,241029,44.349,22.236,1
154,0,1,0.4678,0.4990,241029,42.005,24.714,1
155,0,3,0.4594,0.4995,241038,109.606,22.336,1
156,0,2,0.4695,0.5006,241065,74.275,23.375,1
157,0,7,0.4677,0.5002,241061,230.354,22.897,1
158,1,5,0.4681,0.4996,241046,174.701,23.180,1
159,0,2,0.4665,0.4979,241013,83.214,22.962,1
160,0,6,0.4697,0.5008,241070,249.803,22.520,1
161,0,3,0.4670,0.5007,241075,105.765,23.870,1
162,0,1,0.4636,0.5024,241091,41.249,22.274,1
163,1,1,0.4653,0.5010,241087,43.739,23.200,1
164,0,5,0.4763,0.4990,241042,169.135,23.526,1
