ballot,vote,attempts,shift_over_T,norm_over_BJ,bytes,prove_ms,verify_ms,verified
296,0,4,0.4724,0.4998,468808,298.485,49.421,1
297,0,4,0.4737,0.5002,468804,300.477,48.168,1
298,0,5,0.4704,0.5004,468780,369.533,50.652,1
299,0,6,0.4720,0.5011,468848,469.058,49.064,1
300,0,3,0.4759,0.5010,468841,241.200,51.651,1
301,0,5,0.4678,0.4995,468804,369.378,51.898,1
302,1,4,0.4665,0.5017,468882,303.808,91.381,1
303,0,1,0.4690,0.5000,468814,128.574,49.374,1
304,0,2,0.4744,0.4987,468758,157.081,48.119,1
305,0,2,0.4714,0.4997,468785,157.610,49.914,1
306,0,7,0.4682,0.5001,468787,515.052,48.081,1
307,0,1,0.4758,0.4996,468784,87.622,50.598,1
308,0,5,0.4700,0.5009,468836,398.918,55.122,1
309,0,4,0.4654,0.4998,468787,319.099,54.525,1
310,0,7,0.4768,0.4991,468788,537.703,52.470,1
311,0,1,0.4691,0.5004,468820,88.974,48.579,1
312,1,1,0.4696,0.5009,468834,87.966,50.127,1
313,0,6,0.4745,0.4997,468790,437.805,48.831,1
314,0,2,0.4658,0.5022,468888,170.755,70.197,1
315,0,3,0.4672,0.4992,468768,265.931,50.893,1
316,0,1,0.4732,0.5004,468804,89.812,49.408,1
317,0,10,0.4720,0.4999,468781,735.072,49.515,1
318,0,5,0.4663,0.5008,468820,394.741,71.204,1
319,0,7,0.4654,0.5005,468805,518.230,49.222,1
320,0,1,0.4746,0.5011,468830,89.137,48.347,1
321,0,2,0.4683,0.4992,468782,157.948,48.877,1
322,1,3,0.4634,0.4987,468756,228.879,50.379,1
323,0,1,0.4730,0.5002,468801,95.223,48.342,1
324,0,3,0.4728,0.4981,468725,226.312,48.997,1
325,0,1,0.4670,0.5004,468787,89.371,48.964,1
326,0,1,0.4698,0.5004,468828,87.019,50.722,1
327,0,3,0.4735,0.5010,468815,227.573,50.479,1
328,0,4,0.4698,0.5020,468853,300.758,49.959,1
329,0,8,0.4674,0.5012,468842,574.020,51.028,1
330,0,2,0.4729,0.5010,468809,160.697,48.686,1
331,0,10,0.4661,0.4989,468781,718.484,48.098,1
332,1,3,0.4729,0.4989,468777,227.038,48.250,1
333,0,1,0.4711,0.4994,468780,156.956,47.691,1
334,0,1,0.4728,0.5004,468816,87.121,49.155,1
335,0,1,0.4739,0.4989,468779,88.427,47.270,1
336,0,4,0.4685,0.5008,468821,294.568,67.507,1
337,0,1,0.4656,0.5000,468797,87.013,48.574,1
338,0,1,0.4696,0.4977,468719,89.043,47.435,1
339,0,4,0.4731,0.5002,468806,294.946,48.174,1
340,0,8,0.4721,0.5001,468795,574.066,49.849,1
341,0,9,0.4740,0.4992,468771,647.791,51.761,1
342,1,1,0.4667,0.4998,468790,87.153,46.983,1
343,0,1,0.4659,0.4988,468765,88.206,51.768,1
344,0,1,0.4695,0.5017,468852,88.347,48.017,1
345,0,4,0.4731,0.4993,468794,295.682,53.391,1
346,0,2,0.4679,0.5004,468824,162.409,49.696,1
