ballot,vote,attempts,shift_over_T,norm_over_BJ,bytes,prove_ms,verify_ms,verified
0,0,1,0.4598,0.4995,243521,44.997,25.406,1
1,1,1,0.4643,0.4995,243506,44.467,23.370,1
2,0,2,0.4628,0.5001,243534,77.821,24.087,1
3,0,5,0.4688,0.5007,243522,208.544,24.342,1
4,0,1,0.4642,0.4983,243486,45.009,24.871,1
5,0,1,0.4646,0.5020,243558,45.461,24.338,1
6,1,4,0.4639,0.4991,243503,145.984,23.565,1
7,0,5,0.4637,0.4996,243509,175.925,24.807,1
8,0,3,0.4688,0.4986,243482,115.926,24.023,1
9,0,1,0.4630,0.5005,243541,44.973,24.332,1
10,0,3,0.4656,0.5015,243574,108.939,24.299,1
11,1,7,0.4666,0.4998,243515,240.778,24.024,1
12,0,1,0.4687,0.5007,243562,44.117,23.847,1
13,0,11,0.4700,0.5004,243554,378.292,23.843,1
14,0,2,0.4672,0.5009,243534,79.058,23.911,1
15,0,2,0.4615,0.4989,243498,76.707,23.197,1
16,1,6,0.4658,0.5021,243578,207.629,23.874,1
17,0,1,0.4615,0.5009,243565,43.631,26.211,1
18,0,2,0.4635,0.5001,243518,82.005,23.111,1
19,0,8,0.4685,0.4981,243473,272.344,23.229,1
20,0,7,0.4621,0.5007,243528,245.847,23.589,1
21,1,3,0.4647,0.5001,243529,109.593,22.996,1
22,0,6,0.4669,0.4990,243482,208.158,23.620,1
23,0,2,0.4604,0.5017,243541,77.568,23.778,1
24,0,5,0.4632,0.4996,243518,177.669,23.854,1
25,0,1,0.4572,0.5014,243536,44.263,25.619,1
26,1,1,0.4628,0.5000,243537,46.183,24.107,1
27,0,1,0.4658,0.5009,243529,44.188,24.317,1
28,0,1,0.4693,0.5010,243540,44.659,24.155,1
29,0,2,0.4678,0.4996,243519,77.003,24.060,1
30,0,1,0.4620,0.5021,243562,43.174,24.062,1
31,1,2,0.4647,0.5001,243531,76.624,23.550,1
32,0,5,0.4695,0.4993,243525,175.602,23.384,1
33,0,2,0.4655,0.5014,243531,76.535,22.909,1
34,0,5,0.4678,0.4995,243528,176.173,36.750,1
35,0,2,0.4632,0.5006,243540,116.197,35.692,1
36,1,2,0.4749,0.4997,243523,82.920,24.197,1
37,0,1,0.4694,0.5008,243536,43.807,23.281,1
38,0,3,0.4660,0.5017,243552,111.609,24.450,1
39,0,1,0.4666,0.5004,243520,44.162,23.550,1
40,0,1,0.4641,0.4995,243513,44.211,23.404,1
41,1,1,0.4610,0.5005,243556,44.704,23.773,1
42,0,1,0.4640,0.4978,243480,44.266,23.894,1
43,0,3,0.4677,0.4980,243472,111.999,23.457,1
44,0,2,0.4648,0.4989,243457,77.620,23.302,1
