ballot,vote,attempts,shift_over_T,norm_over_BJ,bytes,prove_ms,verify_ms,verified
0,0,1,0.4628,0.4999,243509,29.870,18.403,1
1,0,1,0.4691,0.4997,243516,31.411,18.767,1
2,0,3,0.4666,0.4991,243507,65.539,15.243,1
3,0,1,0.4688,0.5003,243530,26.560,18.472,1
4,1,3,0.4692,0.4999,243522,71.863,15.403,1
5,0,1,0.4652,0.4993,243510,29.426,18.534,1
6,0,2,0.4625,0.5011,243542,52.040,16.770,1
7,0,7,0.4673,0.4990,243496,165.371,15.197,1
8,0,5,0.4682,0.4990,243511,119.723,18.558,1
9,1,2,0.4685,0.4995,243520,54.091,18.405,1
10,0,7,0.4735,0.4996,243500,160.517,18.259,1
11,0,3,0.4654,0.4984,243478,77.930,18.357,1
12,0,1,0.4661,0.4980,243485,27.710,18.560,1
13,0,4,0.4695,0.4999,243510,102.063,18.093,1
14,1,2,0.4638,0.5007,243544,50.867,16.323,1
15,0,1,0.4636,0.5006,243518,31.708,18.831,1
16,0,1,0.4675,0.4991,243507,31.588,19.109,1
17,0,5,0.4621,0.5000,243535,111.265,18.553,1
18,0,3,0.4635,0.4991,243508,78.042,19.620,1
19,1,1,0.4703,0.4994,243517,26.089,15.627,1
20,0,1,0.4653,0.5000,243508,27.622,16.262,1
21,0,1,0.4612,0.4990,243494,28.386,15.714,1
22,0,1,0.4575,0.4987,243480,27.297,17.024,1
23,0,2,0.4660,0.4998,243550,48.529,16.774,1
24,1,1,0.4609,0.4994,243525,33.100,20.272,1
25,0,6,0.4721,0.4977,243478,153.949,20.105,1
26,0,3,0.4646,0.5015,243550,78.787,20.109,1
27,0,2,0.4678,0.4989,243495,56.320,17.758,1
28,0,8,0.4647,0.4985,243494,182.724,19.163,1
29,1,1,0.4628,0.4975,243485,32.997,20.196,1
30,0,1,0.4685,0.5018,243550,33.151,20.011,1
31,0,3,0.4667,0.5019,243557,80.749,16.324,1
32,0,9,0.4676,0.5009,243537,216.024,19.488,1
33,0,1,0.4642,0.5007,243511,31.564,19.043,1
34,1,3,0.4674,0.4996,243507,79.495,19.287,1
35,0,1,0.4697,0.4965,243468,31.758,19.199,1
36,0,3,0.4632,0.4982,243468,75.639,18.796,1
37,0,3,0.4619,0.4991,243485,78.531,19.501,1
38,0,1,0.4649,0.5006,243560,32.028,14.349,1
39,1,3,0.4665,0.5016,243545,74.137,19.186,1
40,0,4,0.4687,0.5000,243534,102.231,18.580,1
41,0,3,0.4693,0.4986,243492,77.179,19.118,1
42,0,3,0.4613,0.5013,243554,76.902,18.716,1
43,0,1,0.4619,0.5028,243587,30.377,18.870,1
44,1,3,0.4640,0.5007,243523,78.956,18.494,1
45,0,1,0.4634,0.5000,243507,31.738,18.572,1
46,0,2,0.4609,0.4998,243531,52.582,14.949,1
47,0,1,0.4705,0.5008,243528,28.308,18.826,1
48,0,1,0.4642,0.4984,243495,31.952,18.895,1
49,1,3,0.4681,0.5001,243526,77.405,19.194,1
50,0,1,0.4615,0.5021,243559,29.557,16.597,1
51,0,1,0.4658,0.4997,243512,25.495,16.049,1
52,0,1,0.4577,0.5009,243529,26.099,16.320,1
53,0,3,0.4636,0.5004,243551,72.972,18.970,1
54,1,1,0.4698,0.5024,243575,31.782,19.069,1
55,0,5,0.4674,0.4993,243494,123.151,18.346,1
56,0,1,0.4594,0.4992,243510,31.782,18.841,1
57,0,6,0.4762,0.5011,243544,147.386,18.798,1
58,0,15,0.4669,0.4992,243501,353.842,19.308,1
59,1,6,0.4666,0.5010,243557,146.056,19.170,1
60,0,3,0.4687,0.4983,243494,77.520,18.360,1
61,0,2,0.4607,0.4998,243521,53.930,19.236,1
62,0,3,0.4681,0.4992,243502,78.164,19.199,1
63,0,1,0.4679,0.4971,243457,32.860,18.955,1
64,1,1,0.4624,0.4995,243512,32.456,18.694,1
65,0,6,0.4676,0.5001,243492,143.833,18.654,1
66,0,7,0.4667,0.5017,243562,168.337,18.300,1
67,0,8,0.4667,0.4992,243509,188.960,14.557,1
68,0,1,0.4670,0.4990,243533,28.763,18.296,1
69,1,2,0.4645,0.4982,243467,54.432,18.841,1
70,0,1,0.4747,0.5010,243536,31.420,18.761,1
71,0,2,0.4607,0.5006,243524,53.842,18.764,1
72,0,2,0.4665,0.4973,243467,55.132,19.185,1
73,0,1,0.4653,0.5001,243514,31.647,18.626,1
74,1,3,0.4663,0.4999,243559,67.001,18.857,1
75,0,2,0.4655,0.4991,243494,53.908,18.353,1
76,0,2,0.4640,0.4987,243485,54.809,19.120,1
77,0,1,0.4655,0.4998,243515,31.809,18.937,1
78,0,1,0.4605,0.4989,243507,32.495,18.378,1
79,1,2,0.4667,0.4982,243465,54.113,18.802,1
80,0,1,0.4625,0.5000,243501,31.001,18.958,1
81,0,4,0.4653,0.4976,243459,100.324,18.256,1
82,0,1,0.4672,0.4998,243525,30.358,14.550,1
83,0,2,0.4660,0.4993,243511,48.861,18.021,1
84,1,1,0.4622,0.4997,243497,30.954,18.574,1
85,0,1,0.4698,0.5018,243555,30.977,18.551,1
86,0,1,0.4620,0.5009,243539,31.673,18.129,1
87,0,2,0.4646,0.5016,243549,54.119,19.632,1
88,0,3,0.4641,0.5012,243563,77.247,18.838,1
89,1,2,0.4670,0.4999,243512,54.310,17.899,1
90,0,1,0.4675,0.4991,243506,31.321,18.232,1
91,0,4,0.4641,0.5021,243570,96.860,18.775,1
92,0,1,0.4563,0.5009,243542,31.460,18.847,1
93,0,4,0.4672,0.5014,243544,99.964,18.384,1
94,1,3,0.4644,0.5014,243549,76.423,18.575,1
95,0,8,0.4684,0.5000,243524,189.182,18.115,1
96,0,1,0.4710,0.4996,243531,30.833,18.670,1
97,0,4,0.4713,0.5003,243525,99.616,18.640,1
98,0,2,0.4618,0.5008,243554,55.296,18.514,1
99,1,1,0.4600,0.5007,243511,31.364,18.656,1
100,0,2,0.4600,0.4992,243508,54.017,18.779,1
101,0,4,0.4663,0.4998,243525,100.730,18.966,1
102,0,1,0.4697,0.4994,243508,25.068,14.906,1
103,0,6,0.4683,0.5015,243550,143.402,18.994,1
104,1,2,0.4636,0.4990,243508,54.168,18.903,1
105,0,2,0.4649,0.5005,243526,54.799,17.651,1
106,0,1,0.4673,0.4986,243495,27.614,18.841,1
107,0,1,0.4639,0.4998,243544,31.315,18.531,1
108,0,4,0.4697,0.4999,243538,100.358,18.618,1
109,1,1,0.4733,0.4992,243498,31.094,18.586,1
110,0,2,0.4629,0.4995,243507,54.056,18.691,1
111,0,1,0.4639,0.4997,243515,31.459,18.808,1
112,0,2,0.4659,0.4998,243491,53.522,18.630,1
113,0,1,0.4641,0.4988,243510,31.254,18.653,1
114,1,1,0.4601,0.5013,243565,31.842,18.583,1
115,0,2,0.4731,0.4976,243447,54.308,18.886,1
116,0,3,0.4601,0.4985,243496,71.100,15.580,1
117,0,2,0.4648,0.5006,243526,47.880,18.139,1
118,0,1,0.4671,0.5018,243562,31.073,18.526,1
119,1,1,0.4648,0.4979,243460,31.424,18.757,1
120,0,8,0.4635,0.5003,243511,190.919,17.770,1
121,0,3,0.4718,0.5013,243551,69.053,16.695,1
122,0,1,0.4637,0.4988,243485,28.594,18.346,1
123,0,4,0.4694,0.5000,243526,99.228,19.489,1
124,1,3,0.4711,0.5005,243540,76.506,18.242,1
125,0,2,0.4681,0.5015,243564,54.123,18.564,1
126,0,1,0.4637,0.5013,243539,30.958,18.574,1
127,0,2,0.4631,0.5014,243574,53.959,18.911,1
128,0,12,0.4593,0.4981,243472,270.196,18.579,1
129,1,1,0.4653,0.4980,243484,31.722,14.651,1
130,0,3,0.4706,0.4994,243504,73.480,18.755,1
131,0,3,0.4652,0.4988,243512,77.456,18.435,1
132,0,2,0.4643,0.4995,243508,54.232,18.397,1
133,0,2,0.4679,0.4998,243519,44.873,14.750,1
134,1,8,0.4685,0.5005,243530,182.340,18.469,1
135,0,7,0.4620,0.4972,243455,168.007,18.418,1
136,0,4,0.4709,0.5005,243542,96.404,14.933,1
137,0,1,0.4636,0.5014,243542,25.729,16.667,1
138,0,7,0.4687,0.5006,243560,166.121,18.274,1
139,1,1,0.4582,0.5002,243548,30.816,18.631,1
140,0,3,0.4685,0.4996,243497,76.900,18.304,1
141,0,2,0.4643,0.5001,243554,54.317,18.840,1
142,0,1,0.4659,0.5003,243524,33.438,15.436,1
143,0,1,0.4626,0.5021,243578,25.099,15.864,1
144,1,2,0.4664,0.4978,243476,50.411,18.002,1
145,0,1,0.4707,0.5023,243569,31.008,18.144,1
146,0,1,0.4606,0.4988,243500,30.913,18.866,1
147,0,1,0.4652,0.5021,243574,31.286,18.826,1
148,0,1,0.4658,0.4987,243512,31.526,18.860,1
149,1,2,0.4658,0.4972,243471,53.996,18.580,1
150,0,4,0.4686,0.5006,243549,100.449,18.853,1
151,0,3,0.4706,0.4998,243493,64.357,15.276,1
152,0,8,0.4676,0.4992,243498,186.206,18.711,1
153,0,1,0.4654,0.4998,243502,30.925,19.100,1
154,1,1,0.4622,0.5018,243560,31.444,18.669,1
155,0,2,0.4724,0.5008,243534,54.023,19.259,1
156,0,6,0.4710,0.4989,243466,144.897,18.447,1
157,0,10,0.4704,0.4988,243491,214.396,16.871,1
158,0,1,0.4653,0.4964,243421,30.473,18.988,1
159,1,1,0.4660,0.5005,243535,31.553,18.931,1
160,0,4,0.4629,0.4992,243483,94.966,16.725,1
161,0,6,0.4687,0.5003,243541,145.679,18.714,1
162,0,5,0.4636,0.5007,243538,122.612,18.276,1
163,0,3,0.4643,0.4998,243505,66.357,16.154,1
164,1,1,0.4661,0.5000,243524,27.062,18.391,1
165,0,1,0.4676,0.5025,243564,31.007,18.433,1
166,0,5,0.4630,0.5001,243505,120.291,19.044,1
167,0,2,0.4605,0.5015,243559,55.873,19.156,1
168,0,6,0.4681,0.4982,243477,145.911,18.231,1
169,1,6,0.4638,0.4995,243497,145.717,19.385,1
170,0,2,0.4591,0.5016,243545,53.655,14.545,1
171,0,2,0.4688,0.4995,243508,44.807,15.314,1
172,0,2,0.4677,0.4990,243505,49.071,18.641,1
173,0,3,0.4652,0.4992,243491,77.033,18.461,1
174,1,9,0.4729,0.5000,243537,214.106,17.223,1
175,0,2,0.4670,0.5002,243525,51.702,18.901,1
176,0,7,0.4656,0.4997,243518,167.589,18.426,1
177,0,1,0.4651,0.4995,243514,31.492,19.599,1
178,0,1,0.4716,0.5010,243558,30.961,18.460,1
179,1,3,0.4648,0.5011,243528,76.939,18.591,1
180,0,1,0.4644,0.5017,243545,31.410,18.457,1
181,0,1,0.4725,0.4992,243515,27.828,15.188,1
182,0,5,0.4721,0.4993,243505,118.145,19.008,1
183,0,5,0.4709,0.4999,243523,123.935,18.013,1
184,1,13,0.4688,0.5004,243510,280.123,17.923,1
185,0,4,0.4646,0.5011,243566,98.857,19.318,1
186,0,5,0.4612,0.5009,243545,124.105,19.017,1
187,0,2,0.4693,0.4998,243547,54.369,18.446,1
188,0,5,0.4626,0.5007,243553,121.831,18.674,1
189,1,1,0.4628,0.5012,243547,32.014,18.576,1
190,0,1,0.4689,0.5004,243557,31.543,18.567,1
191,0,1,0.4642,0.5021,243576,31.364,18.067,1
192,0,3,0.4659,0.4990,243501,76.557,18.663,1
193,0,4,0.4656,0.5003,243529,101.134,18.914,1
194,1,3,0.4709,0.4995,243500,75.687,19.181,1
195,0,4,0.4648,0.4986,243507,93.285,18.426,1
196,0,2,0.4666,0.4993,243519,54.173,19.452,1
197,0,1,0.4651,0.4996,243522,31.364,18.376,1
198,0,1,0.4621,0.5001,243542,31.528,18.460,1
199,1,1,0.4664,0.5005,243526,30.756,18.702,1
200,0,1,0.4646,0.5003,243555,31.513,18.784,1
201,0,1,0.4608,0.4981,243464,31.559,18.856,1
202,0,4,0.4687,0.4982,243505,100.635,18.417,1
203,0,6,0.4574,0.5012,243569,145.760,19.222,1
204,1,3,0.4653,0.5016,243551,77.389,18.816,1
205,0,2,0.4672,0.4981,243459,53.797,18.210,1
206,0,17,0.4637,0.4977,243509,382.242,18.498,1
207,0,9,0.4656,0.5027,243574,214.301,18.595,1
208,0,2,0.4679,0.4991,243490,54.260,17.574,1
209,1,1,0.4644,0.4991,243509,31.283,18.434,1
210,0,2,0.4669,0.5003,243544,54.190,18.682,1
211,0,2,0.4643,0.4980,243478,54.177,18.648,1
212,0,6,0.4666,0.4997,243530,134.946,16.620,1
213,0,2,0.4623,0.4994,243510,53.120,18.691,1
214,1,1,0.4683,0.4992,243483,31.660,19.111,1
215,0,3,0.4638,0.4992,243484,76.776,19.149,1
216,0,2,0.4696,0.4978,243475,54.787,18.616,1
217,0,6,0.4620,0.5013,243555,145.414,18.798,1
218,0,5,0.4663,0.5013,243546,123.113,18.529,1
219,1,2,0.4628,0.5014,243566,54.486,18.517,1
220,0,3,0.4668,0.5002,243525,76.689,18.844,1
221,0,3,0.4651,0.5005,243534,77.085,18.929,1
222,0,2,0.4672,0.5012,243545,55.145,18.330,1
223,0,7,0.4716,0.5001,243541,166.525,19.616,1
224,1,2,0.4629,0.4994,243516,54.888,17.276,1
225,0,2,0.4655,0.5017,243561,45.443,18.339,1
226,0,3,0.4616,0.5004,243519,77.858,18.540,1
227,0,2,0.4686,0.5006,243544,54.069,19.044,1
228,0,7,0.4622,0.5001,243524,161.583,18.754,1
229,1,4,0.4671,0.4983,243479,101.909,14.754,1
230,0,5,0.4648,0.5010,243558,111.846,18.388,1
231,0,1,0.4738,0.5000,243524,31.156,18.661,1
232,0,3,0.4683,0.4994,243507,78.378,15.292,1
233,0,2,0.4597,0.5003,243511,51.959,18.107,1
234,1,2,0.4615,0.5010,243567,54.688,16.244,1
235,0,4,0.4656,0.4995,243519,96.373,19.244,1
236,0,1,0.4620,0.5020,243561,31.770,19.339,1
237,0,1,0.4652,0.4984,243488,31.178,18.651,1
238,0,1,0.4641,0.5029,243599,31.242,18.663,1
239,1,1,0.4655,0.4990,243489,31.641,15.037,1
240,0,3,0.4647,0.5003,243521,70.275,18.792,1
241,0,8,0.4666,0.4993,243484,191.809,16.771,1
242,0,2,0.4639,0.5009,243556,44.870,18.112,1
243,0,2,0.4610,0.4997,243515,53.451,18.983,1
244,1,1,0.4641,0.4992,243503,32.762,18.530,1
245,0,2,0.4621,0.5006,243530,54.656,18.951,1
246,0,5,0.4615,0.5000,243527,124.321,18.374,1
247,0,9,0.4684,0.4995,243522,194.169,15.732,1
248,0,1,0.4696,0.5016,243567,30.014,18.349,1
249,1,3,0.4715,0.5023,243580,76.764,19.559,1
250,0,3,0.4698,0.5016,243563,71.117,15.462,1
251,0,1,0.4567,0.5005,243549,27.681,18.019,1
252,0,2,0.4658,0.5015,243571,53.744,18.391,1
253,0,1,0.4685,0.4992,243512,31.366,18.968,1
254,1,5,0.4686,0.5002,243526,104.769,17.428,1
255,0,1,0.4647,0.4988,243502,30.737,18.343,1
256,0,1,0.4639,0.4987,243497,31.088,18.269,1
257,0,1,0.4737,0.4994,243492,30.916,18.575,1
258,0,2,0.4670,0.5014,243543,55.008,17.917,1
259,1,1,0.4631,0.5021,243572,31.251,18.752,1
260,0,7,0.4697,0.5005,243523,163.679,17.104,1
261,0,1,0.4636,0.4977,243470,31.057,18.224,1
262,0,3,0.4620,0.4999,243523,77.171,18.430,1
263,0,1,0.4675,0.4997,243528,31.658,18.362,1
264,1,1,0.4567,0.5020,243573,31.498,19.191,1
265,0,1,0.4590,0.4982,243486,31.965,18.943,1
266,0,4,0.4639,0.4989,243505,100.263,19.154,1
267,0,3,0.4653,0.5005,243536,71.978,14.547,1
268,0,5,0.4700,0.4988,243511,112.250,18.474,1
269,1,6,0.4659,0.4997,243537,150.284,19.088,1
270,0,10,0.4641,0.4964,243455,235.082,19.527,1
271,0,1,0.4638,0.5019,243558,31.138,18.832,1
272,0,1,0.4691,0.4996,243494,32.210,14.454,1
273,0,3,0.4680,0.4998,243511,71.512,18.256,1
274,1,4,0.4662,0.5006,243522,100.528,18.782,1
275,0,4,0.4672,0.5007,243537,91.844,15.044,1
276,0,4,0.4617,0.4998,243504,89.161,18.306,1
277,0,1,0.4656,0.5006,243546,31.619,18.980,1
278,0,2,0.4671,0.5020,243545,56.645,14.412,1
279,1,2,0.4619,0.4996,243513,45.768,18.250,1
280,0,1,0.4712,0.4997,243515,32.079,18.726,1
281,0,14,0.4700,0.5019,243568,316.636,18.265,1
282,0,1,0.4673,0.4994,243515,31.147,18.366,1
283,0,8,0.4696,0.5020,243556,190.461,16.063,1
284,1,5,0.4680,0.5006,243533,122.112,18.231,1
285,0,1,0.4604,0.5016,243551,31.469,18.784,1
286,0,5,0.4668,0.5026,243571,119.368,18.742,1
287,0,4,0.4675,0.5001,243527,94.332,18.429,1
288,0,2,0.4634,0.4974,243449,54.081,19.178,1
289,1,3,0.4674,0.4995,243504,76.752,17.985,1
290,0,3,0.4655,0.4996,243504,77.323,18.785,1
291,0,3,0.4675,0.5001,243518,77.410,18.542,1
292,0,4,0.4615,0.4998,243492,100.278,18.441,1
293,0,4,0.4619,0.5018,243559,99.771,18.690,1
294,1,17,0.4692,0.4984,243486,394.885,16.047,1
295,0,1,0.4606,0.4996,243508,30.834,19.620,1
296,0,4,0.4623,0.4986,243504,98.303,18.054,1
297,0,2,0.4643,0.4993,243525,53.713,18.544,1
298,0,1,0.4671,0.4997,243521,31.248,18.845,1
299,1,1,0.4635,0.4985,243480,31.217,14.447,1
300,0,10,0.4721,0.5025,243582,223.864,18.883,1
301,0,1,0.4645,0.4996,243514,31.606,18.531,1
302,0,1,0.4662,0.4972,243464,32.500,18.158,1
303,0,1,0.4618,0.4992,243526,31.138,19.351,1
304,1,3,0.4617,0.5007,243539,71.801,18.479,1
305,0,4,0.4668,0.4987,243493,99.481,18.407,1
306,0,1,0.4603,0.5014,243560,31.592,18.684,1
307,0,5,0.4660,0.4994,243523,122.744,18.469,1
308,0,5,0.4667,0.4986,243510,114.252,18.862,1
309,1,2,0.4675,0.5009,243553,55.686,18.680,1
310,0,8,0.4712,0.5018,243548,192.403,18.868,1
311,0,3,0.4643,0.4989,243496,76.905,18.377,1
312,0,2,0.4656,0.5012,243558,53.984,18.232,1
313,0,3,0.4669,0.5023,243594,74.651,16.869,1
314,1,2,0.4615,0.4982,243492,53.128,15.067,1
315,0,2,0.4628,0.4970,243451,44.962,17.181,1
316,0,3,0.4680,0.4985,243475,76.141,18.502,1
317,0,4,0.4681,0.5030,243602,99.271,18.415,1
318,0,3,0.4622,0.4995,243502,73.987,18.877,1
319,1,3,0.4710,0.5011,243535,76.059,18.314,1
320,0,2,0.4613,0.5011,243526,45.011,15.712,1
321,0,1,0.4591,0.5009,243541,29.158,18.444,1
322,0,2,0.4657,0.5006,243540,53.784,18.731,1
323,0,3,0.4673,0.5002,243528,76.255,19.034,1
324,1,2,0.4650,0.5013,243540,53.004,15.290,1
325,0,2,0.4640,0.4995,243505,50.457,18.953,1
326,0,5,0.4663,0.4978,243479,117.320,18.236,1
327,0,2,0.4612,0.5013,243553,54.577,18.844,1
328,0,2,0.4720,0.5001,243507,54.079,19.641,1
329,1,2,0.4624,0.5022,243582,54.696,19.426,1
330,0,4,0.4642,0.4998,243509,89.531,16.891,1
331,0,4,0.4687,0.4998,243525,100.254,18.973,1
332,0,1,0.4673,0.5010,243547,31.796,17.118,1
333,0,9,0.4688,0.5011,243540,220.036,19.633,1
334,1,1,0.4654,0.4989,243495,33.510,19.307,1
335,0,7,0.4652,0.5017,243575,182.231,19.093,1
336,0,5,0.4683,0.5001,243533,128.803,20.083,1
337,0,3,0.4671,0.5000,243539,82.589,19.323,1
338,0,1,0.4653,0.4993,243508,32.349,19.135,1
339,1,1,0.4645,0.4996,243520,31.565,20.475,1
340,0,1,0.4646,0.5003,243527,32.317,18.602,1
341,0,5,0.4640,0.5002,243528,120.269,17.774,1
342,0,2,0.4656,0.4991,243495,44.863,16.156,1
343,0,2,0.4619,0.4988,243474,49.750,19.102,1
344,1,3,0.4652,0.4970,243461,77.687,18.814,1
345,0,1,0.4637,0.4983,243493,31.556,19.551,1
346,0,11,0.4667,0.5016,243559,263.463,18.596,1
347,0,1,0.4674,0.5014,243554,31.363,18.355,1
