ballot,vote,attempts,shift_over_T,norm_over_BJ,bytes,prove_ms,verify_ms,verified
900,0,3,0.5084,0.4996,111482,23.315,5.478,1
901,1,2,0.5120,0.4969,111452,17.499,5.391,1
902,0,3,0.5117,0.5029,111512,24.499,5.645,1
903,1,1,0.5120,0.4984,111482,10.797,5.509,1
904,0,6,0.5136,0.5002,111473,45.253,5.961,1
905,1,3,0.5089,0.5004,111482,27.219,6.065,1
906,0,7,0.5161,0.4998,111487,58.286,6.288,1
907,1,2,0.5092,0.5032,111519,19.713,6.178,1
908,0,6,0.5229,0.4967,111448,51.060,6.272,1
909,1,5,0.5176,0.4989,111474,43.348,6.307,1
910,0,1,0.5111,0.5008,111503,12.048,6.298,1
911,1,1,0.5129,0.4983,111462,12.135,6.570,1
912,0,1,0.5161,0.4987,111491,12.131,6.390,1
913,1,4,0.5150,0.4997,111488,30.431,5.303,1
914,0,1,0.5178,0.5042,111523,11.268,5.857,1
915,1,2,0.5134,0.5022,111505,16.906,5.497,1
916,0,2,0.5135,0.4981,111449,19.456,6.444,1
917,1,2,0.5191,0.5008,111482,20.073,6.124,1
918,0,1,0.5079,0.5004,111490,12.291,6.288,1
919,1,2,0.5166,0.4985,111468,20.072,6.397,1
920,0,1,0.5134,0.4994,111474,11.919,6.155,1
921,1,2,0.5112,0.4986,111465,19.905,6.388,1
922,0,5,0.5219,0.5000,111485,43.715,6.596,1
923,1,4,0.5106,0.5003,111481,36.144,6.358,1
924,0,4,0.5153,0.4986,111467,30.610,5.309,1
925,1,6,0.5233,0.4997,111482,48.888,6.118,1
926,0,6,0.5180,0.4969,111452,47.449,5.242,1
927,1,4,0.5113,0.5044,111523,30.101,5.538,1
928,0,1,0.5148,0.5005,111513,10.508,6.138,1
929,1,2,0.5147,0.4993,111496,17.664,5.816,1
930,0,10,0.5157,0.5011,111503,76.209,6.418,1
931,1,6,0.5141,0.5000,111478,50.482,6.418,1
932,0,1,0.5133,0.5019,111507,12.157,6.294,1
933,1,4,0.5123,0.4975,111456,35.796,6.400,1
934,0,1,0.5150,0.4994,111475,12.020,6.218,1
935,1,2,0.5151,0.5028,111512,19.879,6.370,1
936,0,5,0.5203,0.4977,111456,43.360,6.228,1
937,1,3,0.5144,0.5035,111515,28.017,6.345,1
938,0,5,0.5170,0.5012,111488,43.788,6.572,1
939,1,12,0.5159,0.5033,111498,98.601,6.356,1
940,0,2,0.5116,0.5016,111500,20.219,6.475,1
941,1,2,0.5163,0.5003,111473,18.246,4.926,1
942,0,2,0.5131,0.4992,111469,16.738,5.500,1
943,1,5,0.5188,0.4990,111471,39.408,6.475,1
944,0,5,0.5107,0.4985,111474,43.812,6.429,1
945,1,2,0.5144,0.5010,111494,20.005,6.484,1
946,0,6,0.5157,0.5012,111497,51.890,6.359,1
947,1,2,0.5189,0.5030,111524,19.799,6.523,1
948,0,1,0.5148,0.5031,111518,12.444,6.488,1
949,1,3,0.5127,0.5041,111513,28.332,6.527,1
950,0,1,0.5140,0.5004,111482,12.160,6.399,1
951,1,3,0.5103,0.5018,111490,27.913,6.514,1
952,0,1,0.5117,0.5014,111508,11.821,4.876,1
953,1,2,0.5118,0.5010,111490,15.956,5.212,1
954,0,1,0.5103,0.4997,111476,10.358,5.382,1
955,1,5,0.5114,0.5051,111530,37.722,5.549,1
956,0,5,0.5165,0.4975,111448,37.437,5.886,1
957,1,5,0.5135,0.4958,111447,42.350,6.521,1
958,0,6,0.5151,0.5027,111530,51.357,6.057,1
959,1,4,0.5189,0.5026,111519,35.019,6.502,1
960,0,3,0.5160,0.5030,111519,28.252,6.441,1
961,1,1,0.5068,0.5003,111485,12.201,6.330,1
962,0,1,0.5129,0.4993,111469,12.326,6.504,1
963,1,5,0.5197,0.4982,111471,43.451,6.319,1
964,0,1,0.5095,0.5050,111516,12.210,6.521,1
965,1,3,0.5156,0.4980,111463,28.131,6.308,1
